date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2020-06-17,157.23649104677506,13.635291406630296,175.06811855747227,65.41538437017272,133.61753764199267,282.48714778736877,1170.0126236014758,430.3256332655857,758.4711657687316,140.07678547874062,236.74587197724253,35.611478766655786,11.681673035468995,48.393077941130095,521.9118692452719,364.7468553663031,212.2011591762583,84.41461189701417,118.9568373105457,657.3979707399935,74.87013334957966,485.00750498929614,1100.0129873510598,599.464282755027,237.7992511689314,316.75502375831525,150.12397413253444,18.44635569185363,121.84527790919621,152.35388360678655,239.55938495668693,1374.6375549386726,213.45705026913535,1520.7970556672017,114.75768502904576,100.11628892020732,38.88554041179788,221.281537916011,91.9342124837063,43.18832754027606,490.0150970146891,44.73695582971228,798.2656857840364,120.54489418131554,87.9698917406422,71.3372035816196,72.01796640682672,43.09796748762691,85.52630555905436,56.4785616792959,183.40029239776246,159.50099678389407,49.06016337034402,121.9942996933345,31.203898407040985
2020-06-18,161.21716170618708,13.635291406630296,179.9621953542067,69.06802004566458,135.53972822703741,283.69953897958925,1171.9538628442372,435.37640360907847,764.2720924667716,142.07323949782773,239.4531394407047,35.611478766655786,11.681673035468995,48.936820389906835,525.8143058330188,367.1048148353378,213.1414892760054,85.77613789535312,119.84457490241545,658.9008400395297,74.87013334957966,488.24520528962523,1105.1339581960924,601.7466331114856,241.12879116319056,318.44348337323163,156.46037563812843,18.44635569185363,124.39434230060199,152.99808607446852,240.28532248685872,1377.9748377488456,215.34605071399494,1523.0246407041466,115.81138664450445,103.96691541713837,38.88554041179788,223.1460319160693,92.43934551933106,44.13233469962636,493.1660723875878,44.73695582971228,806.4670455694887,121.3263845811944,87.9698917406422,72.92890589277135,73.32176951471591,43.709286175394666,87.08132929649172,56.4785616792959,183.7478608609294,161.70727582809764,49.06016337034402,123.0123327923053,31.203898407040985
2020-06-19,163.60556410183432,13.635291406630296,184.85627215094115,71.06036677775107,137.20899899826048,284.5655326883181,1175.281701546114,437.39671174647555,768.6227874903016,144.06969351691487,242.34711500509528,35.611478766655786,11.681673035468995,48.936820389906835,530.8094246653349,370.7891265057045,213.45493264258775,86.45690089452258,120.28844369835032,662.1212742528216,74.87013334957966,490.5115954998556,1109.4014339002865,602.4412614808425,244.1078532633172,318.44348337323163,158.08509397289612,18.44635569185363,126.94340669200777,154.28649100983247,244.64094766788938,1381.742737695815,219.12405160371415,1525.4502332999311,117.1524614278155,105.25045758278205,38.88554041179788,226.02752264343212,92.69191203714344,44.368336489463935,495.3948110659796,44.73695582971228,814.6684053549412,124.84309138064933,91.35334911528228,73.50770673319018,74.38539836588866,47.37719830200121,87.08132929649172,56.4785616792959,185.60155933115314,163.26464927106488,49.06016337034402,124.8787268070851,34.67099823004554
2020-06-20,166.79010062936393,13.635291406630296,188.35204129146575,74.38094466456187,138.97943769501225,285.25832765530123,1178.8868601398135,438.4068658151741,770.0730191648116,145.92686004629823,242.90723930788053,35.611478766655786,11.681673035468995,48.936820389906835,534.3216175943071,373.7365758419979,214.70870610891717,87.47804539327679,120.28844369835032,666.415186537211,74.87013334957966,494.07306583021756,1113.384411224201,604.4259139647195,246.03548168104618,318.44348337323163,158.41003763984966,18.44635569185363,126.94340669200777,156.54119964671938,246.09282272823293,1384.1111319481959,220.06855182614396,1526.5887767632585,118.68511832302814,105.25045758278205,38.88554041179788,228.57001446169346,92.94447855495582,44.368336489463935,497.0087252813667,44.73695582971228,814.6684053549412,125.8199543804979,91.35334911528228,74.66530841402782,75.00298931173091,47.37719830200121,87.08132929649172,56.4785616792959,186.18084010309806,164.56246047353756,49.06016337034402,127.4238095545121,34.67099823004554
2020-06-21,166.98913416233452,13.635291406630296,188.7715335883287,74.71300245324294,139.53586128541994,285.25832765530123,1181.3827391662212,439.4170198838727,772.9734825138316,146.71615582128615,243.00059335834476,35.611478766655786,11.681673035468995,48.936820389906835,535.8045434976509,374.3260657092565,215.02214947549953,87.81842689286152,120.7323124942852,666.6298821514304,74.87013334957966,496.33945604044794,1117.6518869283948,604.723611837301,247.43739325757636,318.44348337323163,158.41003763984966,18.44635569185363,128.47284532685123,156.86330088056036,246.09282272823293,1385.5106376427846,221.48530215978866,1528.8163618002036,119.25986465873287,106.53399974842574,38.88554041179788,228.8242636435196,93.1970450727682,44.84034006913908,497.39299057074464,45.345621895422646,814.6684053549412,127.57830778022536,91.35334911528228,75.09940904434193,75.31178478465205,48.29417633365285,87.08132929649172,56.4785616792959,186.644264720654,164.95180383427936,49.6176652268252,127.4238095545121,34.67099823004554
2020-06-22,167.38720122827573,13.635291406630296,189.33085665081265,75.3771180306051,140.64870846623532,285.9511226222844,1182.2146988416903,439.4170198838727,775.8739458628515,147.27330578010117,243.3740095602016,35.611478766655786,11.681673035468995,48.936820389906835,537.6777130597694,376.2419077778472,215.3355928420819,88.49918989203098,121.84198448412236,669.206229522064,74.87013334957966,497.63453616057956,1119.9278739706315,605.4182402066579,248.13834904584147,330.26270067764636,159.2223968072335,19.36867347644631,130.0022839616947,157.8296045820833,246.09282272823293,1388.2019947477627,221.48530215978866,1531.291456285698,119.73881993848681,106.53399974842574,38.88554041179788,229.1632625526211,93.1970450727682,45.312343648814235,497.62354974437136,45.345621895422646,822.8697651403936,128.75054338004367,91.35334911528228,75.96761030497017,75.92937573049429,48.29417633365285,87.08132929649172,56.4785616792959,187.68697011015487,165.730490555763,50.175167083306384,127.4238095545121,34.67099823004554
2020-06-23,171.96497248659958,13.635291406630296,195.48341033813597,78.6976959174159,142.57089905128007,288.3759050067253,1186.097177327213,509.1176506240732,778.7744092118716,150.29120139034916,247.01481752830588,35.611478766655786,11.681673035468995,48.936820389906835,540.4874674029472,378.5998672468819,216.27592294182898,88.83957139161572,124.06132846379673,672.8560549637948,74.87013334957966,500.54846643087575,1122.2038610128684,606.6090316969841,249.7154995694379,333.97731183046244,161.3345306424315,19.36867347644631,133.57097410966279,158.4738070497653,248.99657284892007,1394.0153260945158,224.79105293829298,1533.073524315254,122.22938739320735,107.81754191406942,38.88554041179788,231.7905040981578,93.70217810839296,45.312343648814235,500.3902598278922,45.345621895422646,825.6035517355444,131.4857597796197,93.60898736504234,77.41461240601721,77.06162579787174,49.822473053072244,87.08132929649172,56.4785616792959,190.5833739698795,166.76873951774115,51.290170796268754,128.61151483664472,34.67099823004554
2020-06-24,177.3388778768058,13.635291406630296,205.13173316598386,79.69386928345914,144.87246935705735,288.72230249021686,1188.8703762454436,510.12780469277175,784.5753359099116,152.28765540943627,248.13506613387642,35.611478766655786,11.681673035468995,49.480562838683575,545.2484400399984,379.9262194482139,217.52969640815843,89.17995289120046,124.5051972597316,676.7205760197452,75.60415426477162,503.13862667113904,1129.0318221395787,607.1051948179532,250.9421721989018,341.4065341360946,162.63430531024565,19.36867347644631,134.08078698794395,159.11800951744726,251.90032296960717,1398.9674231676756,226.68005338315257,1534.6080828962606,124.04941745627234,110.38462624535678,38.88554041179788,233.48549864366535,93.95474462620534,46.020349018326954,504.7708841268002,45.345621895422646,831.071124925846,133.43948577931687,94.73680648992237,79.29571513737838,78.63991377057971,49.822473053072244,87.08132929649172,56.4785616792959,192.43707244010324,167.93676959996657,51.290170796268754,130.47790885142453,34.67099823004554
2020-06-25,178.3340455416588,13.635291406630296,209.04699460337145,79.69386928345914,146.9464118303951,289.0686999737084,1191.9208950554973,512.1481128301689,787.4757992589316,154.42339691822716,252.4293524552302,35.611478766655786,11.681673035468995,49.480562838683575,548.214291846686,381.10519918273127,220.03724334081733,89.5203343907852,126.28067244347109,679.2969233903787,75.60415426477162,506.53821198648455,1132.5880518930735,608.9906146776364,252.51932272249826,343.094993751011,163.4466644776295,19.36867347644631,135.61022562278742,159.44011075128824,259.15969827132494,1601.0345146094398,229.04130393922708,1535.9941358081373,125.00732801578023,111.66816841100047,38.88554041179788,234.92624400734678,94.71244417964249,46.96435617767725,507.38388809456984,45.95428796113302,838.3612225129149,135.39321177901405,98.12026386456246,80.74271723842543,79.63492140554779,50.12813239695612,87.08132929649172,56.4785616792959,194.05905860154903,168.84523744169746,51.290170796268754,131.49594195039532,34.67099823004554
2020-06-26,180.52341440433543,16.362349687956357,214.91988675945277,82.68238938158886,148.5145146760895,289.76149494069153,1194.4167740819048,512.1481128301689,791.8264942824616,156.23413428437593,254.57649561590708,35.611478766655786,11.681673035468995,49.480562838683575,550.9459974581089,382.43155138406325,220.66413007398205,90.54147888953939,127.6122788312757,684.8790093600846,75.60415426477162,508.64271718169846,1139.7005114000635,609.0898473018302,253.3955174578296,345.1211452889106,165.5587983128275,20.29099126103899,137.64947713591204,160.4064144528112,264.9671985126992,1605.5559945458033,230.9303043840867,1538.2712227347922,126.34840279909129,111.66816841100047,38.88554041179788,236.28223964375283,95.21757721526724,48.144365126865125,509.15150842570813,45.95428796113302,844.7400579016,135.58858437898377,99.24808298944248,82.33441954957719,81.04165633774402,50.73945108472388,87.08132929649172,56.4785616792959,196.95546246127364,169.36436192268653,51.290170796268754,131.49594195039532,34.67099823004554
2020-06-27,182.91181679998263,16.362349687956357,221.07244044677608,86.00296726839966,149.27327411755454,289.93469368243734,1195.526053649197,512.1481128301689,794.7269576314816,157.34843420200596,255.13661991869236,35.611478766655786,12.368830272849523,50.02430528746032,552.8191670202274,385.52637318717126,220.66413007398205,91.5626233882936,127.6122788312757,684.8790093600846,76.33817517996357,511.07099240694527,1143.683488723978,610.9752671615133,254.44695114022727,349.51114028769325,165.88374197978104,20.29099126103899,138.1592900141932,161.05061692049318,266.41907357304274,1609.2162402085737,231.87480460651648,1539.756279426089,127.78526863835313,111.66816841100047,38.88554041179788,237.63823528015888,96.98554283995391,48.144365126865125,511.22654098834875,46.2586209939882,844.7400579016,138.90991857846896,102.63154036408257,83.49202123041482,82.27683822942852,51.04511042860776,87.08132929649172,56.4785616792959,199.73601016660925,170.14304864417014,51.847672652749935,133.36233596517513,34.67099823004554
2020-06-28,182.91181679998263,16.362349687956357,222.89024039984886,87.66325621180505,150.15849346593043,290.2810911659289,1196.9126531083123,512.1481128301689,797.6274209805016,158.6948799358089,255.3233280196208,35.611478766655786,12.368830272849523,49.480562838683575,553.9898979965515,385.9684905876153,221.29101680714675,92.5837678870478,128.05614762721058,686.8112698880599,76.33817517996357,512.8517275721263,1146.5284725267738,611.3721976582887,255.84886271675742,350.8619079796264,166.20868564673458,20.29099126103899,138.1592900141932,161.05061692049318,266.41907357304274,1612.1229058819501,232.3470547177314,1541.3403398968053,128.1684328621563,112.95171057664416,38.88554041179788,237.892484461985,97.23810935776628,48.144365126865125,511.4571001619755,46.56295402684339,844.7400579016,139.88678157831754,102.63154036408257,83.49202123041482,82.61994431045198,51.04511042860776,87.08132929649172,56.4785616792959,200.66285940172114,170.14304864417014,51.847672652749935,133.36233596517513,34.67099823004554
2020-06-29,184.90215212968866,16.362349687956357,223.4495634623328,87.99531400048613,151.22075668398148,291.3202836164036,1198.0219326756046,512.1481128301689,799.0776526550117,159.99489650637724,255.69674422147764,35.611478766655786,12.368830272849523,49.480562838683575,555.3167264363855,386.70535292168864,223.17167700664092,93.94529388538675,129.60968841298262,686.8112698880599,77.07219609515553,513.9849226772415,1151.5071941816668,611.7691281550641,257.60125218742013,357.61574643929197,166.69610114716488,20.29099126103899,139.1789157707555,162.6611230896981,266.41907357304274,1613.9530287133355,232.8193048289463,1541.6373512350647,128.45580603000866,112.95171057664416,38.88554041179788,238.82473146201414,97.23810935776628,48.852370496377844,512.0719246249802,46.56295402684339,862.0540396708885,140.66827197819643,102.63154036408257,84.64962291125246,83.37477768870363,51.35076977249164,87.08132929649172,56.4785616792959,201.58970863683302,171.44085984664284,51.847672652749935,133.36233596517513,34.67099823004554
2020-06-30,189.08185632207127,16.362349687956357,230.02160944651908,89.65560294389154,153.85112274772692,292.70587355036986,1198.5765724592507,514.168420967566,799.0776526550117,162.68778797398315,257.4704711802977,35.611478766655786,12.368830272849523,50.02430528746032,556.9557498032392,389.0633123907233,224.73889383955273,93.94529388538675,130.49742600485237,691.534573400888,77.07219609515553,516.4131979024883,1145.674977385935,614.9445721292672,258.6526858698178,362.34343336105786,168.48329131540933,20.29099126103899,142.23779304044243,163.3053255573801,269.32282369372984,1618.582162933898,234.7083052738059,1572.9720474214243,130.46741820497525,112.95171057664416,38.88554041179788,242.63846918940615,97.74324239339104,49.56037586589057,514.5312224769987,46.56295402684339,865.699088464423,144.38035137762105,102.63154036408257,86.38602543250893,85.15892931002568,52.57340714802715,87.08132929649172,56.4785616792959,204.25440018777965,172.99823328961008,51.847672652749935,134.55004124730772,34.67099823004554
2020-07-01,193.4605940474245,16.362349687956357,241.3479014618188,91.9800074646591,156.0009411652112,293.9182647425903,1199.1312122428967,514.168420967566,801.9781160040317,164.77710031953944,259.4309062400461,35.611478766655786,12.368830272849523,50.02430528746032,558.8289193653577,390.53703705887,224.73889383955273,95.30681988372568,132.4948355865593,695.1843988426189,77.07219609515553,518.8414731277351,1149.5157055197096,615.4407352502363,259.70411955221545,365.3826606679074,170.43295331713057,20.29099126103899,143.7672316752859,164.91583172658503,270.7746987540734,1623.2112971544605,236.1250556074506,1573.7145757670726,133.05377671564656,114.23525274228784,38.88554041179788,243.74021564398606,98.2483754290158,49.79637765572814,515.2228999978788,46.56295402684339,871.1666616547245,149.6554115768034,104.88717861384262,87.10952648303245,86.39411120171017,52.87906649191103,87.08132929649172,56.4785616792959,206.9190917387263,173.90670113134095,51.847672652749935,134.71971343046954,34.67099823004554
