,Orange,Los Angeles,Santa Clara,San Francisco,San Diego,Humboldt,Sacramento,Solano,Marin,Napa,Sonoma,Alameda,Placer,San Mateo,Contra Costa,Yolo,Fresno,Madera,Riverside,Santa Cruz,Shasta,San Joaquin,Ventura,Stanislaus,Tulare,San Benito,San Luis Obispo,San Bernardino,Santa Barbara,Nevada,Kern,Monterey,Mendocino,Amador,Imperial,Butte,El Dorado,Siskiyou,Yuba,Unknown,Calaveras,Merced,Mono,Inyo,Sutter,Colusa,Kings,Glenn,Tuolumne,Alpine,Plumas,Del Norte,Tehama,Lake,Mariposa,Trinity,Sierra,Lassen,Modoc
2020-08-30,48444,240749,17013,9431,38363,368,17587,5393,6143,1414,5654,18061,2973,8074,13802,2386,24821,3674,51918,1746,562,17493,10705,14544,13890,1090,2917,47373,8052,442,29230,7850,696,238,10667,1948,958,128,909,,236,7890,162,160,1368,441,6284,437,181,2,39,122,417,329,73,12,6,715,9
2020-08-31,48538,241768,17349,9497,38667,388,18051,5517,6164,1432,5800,18208,3003,8169,13938,2424,24963,3783,52909,1744,570,17637,10775,14710,14079,1097,2981,47642,8143,446,29324,7980,704,239,10719,2026,967,137,915,,236,8032,162,160,1409,445,6340,437,182,2,39,123,419,334,73,14,6,715,12
2020-09-01,48825,242521,17465,9547,38934,393,18285,5552,6205,1445,5917,18466,3027,8260,14035,2438,25185,3836,53153,1755,572,17807,10866,14786,14305,1112,3006,47642,8164,449,29459,8068,714,242,10711,2146,973,138,944,,257,8081,162,160,1436,456,6362,437,185,2,39,123,421,341,73,14,6,715,12
2020-09-02,49142,243935,17802,9620,39184,397,18412,5593,6231,1453,6067,18716,3062,8311,14111,2451,25542,3876,53306,1878,575,17915,10899,14902,14442,1123,3035,48245,8229,450,29602,8149,716,243,10746,2208,980,140,954,,257,8122,162,171,1449,466,6385,449,186,2,39,124,422,341,73,14,6,715,12
2020-09-03,49767,244999,17993,9699,39509,403,18606,5636,6285,1457,6142,18873,3083,8390,14212,2478,25785,3889,53703,1896,578,18194,11031,15021,14552,1146,3047,48615,8300,452,29763,8244,724,244,10773,2254,988,143,975,,257,8202,162,171,1461,467,6426,457,190,2,39,124,429,342,74,14,6,715,16
2020-09-04,50135,246407,18190,9758,39962,409,18812,5676,6297,1467,6142,18998,3115,8452,14411,2495,25978,3953,53987,1923,581,18331,11109,15162,14677,1162,3074,48615,8361,456,29858,8326,737,273,11001,2327,1001,144,994,,273,8277,162,171,1465,470,6688,460,193,2,39,124,436,347,74,14,6,720,16
2020-09-05,50499,247542,18423,9842,40405,409,18812,5676,6310,1476,6142,19152,3154,8617,14527,2524,26147,3953,53987,1931,581,18438,11171,15277,14677,1177,3074,49325,8361,456,30040,8439,754,273,11041,2327,1001,144,994,,273,8277,162,169,1465,470,6737,463,193,2,42,124,442,347,74,14,6,720,16
2020-09-06,50749,248334,18611,9918,40713,409,18954,5676,6339,1485,6303,19152,3182,8617,14527,2541,26325,3953,53987,1931,581,18557,11254,15382,14677,1188,3083,49558,8404,461,30080,8570,766,273,11041,2406,1007,144,994,,273,8297,162,169,1465,472,6788,474,194,2,42,124,447,359,74,14,6,720,19
2020-09-07,50864,248821,18717,9982,40715,409,19345,5676,6355,1502,6360,19371,3182,8617,14712,2564,26471,3953,53987,1931,581,18558,11315,15441,14677,1197,3101,49691,8434,467,30179,8629,773,274,11041,2446,1008,144,994,,273,8327,162,169,1465,475,6847,474,194,2,42,124,455,362,74,14,6,720,20
2020-09-08,51016,249241,18717,9982,41140,434,19459,5767,6367,1515,6488,19517,3220,8750,14712,2565,26565,4025,54572,1931,600,18552,11463,15635,14816,1207,3145,49691,8499,469,30202,8661,777,275,11056,2463,1013,150,1031,,286,8415,162,169,1526,478,6878,488,196,2,42,124,453,367,74,14,6,725,21
2020-09-09,51292,249859,18854,10077,41387,434,19523,5783,6378,1529,6516,19617,3238,8807,14885,2597,26640,4064,54735,1993,606,18550,11475,15685,14967,1209,3171,49909,8550,476,30371,8698,778,275,11093,2463,1019,150,1037,,286,8440,162,169,1530,485,6894,492,211,2,42,124,458,370,74,14,6,727,21
2020-09-10,51599,251024,18854,10123,41671,442,19668,5810,6407,1533,6561,19731,3249,8895,14966,2611,26724,4079,54868,2013,611,18799,11497,15749,15043,1209,3194,50210,8579,478,30440,8738,778,275,11183,2561,1025,154,1044,,286,8487,162,173,1542,487,6918,508,212,2,42,128,462,371,74,15,6,727,22
2020-09-11,51758,252066,19143,10191,42032,447,20062,5825,6429,1537,6623,19840,3276,8966,15058,2633,26783,4150,55073,2021,612,18854,11600,15838,15114,1213,3222,50385,8608,482,30563,8761,778,276,11218,2590,1032,155,1057,,298,8541,163,176,1564,489,7039,511,213,2,42,129,466,377,74,16,6,727,22
2020-09-12,51936,253176,19417,10266,42477,447,20062,5825,6450,1544,6666,19858,3301,9077,15203,2650,26917,4150,55073,2043,612,19019,11700,15926,15114,1223,3222,50543,8608,483,30622,8904,785,276,11274,2605,1032,155,1057,,298,8541,163,176,1564,489,7057,515,213,2,42,129,466,382,75,17,6,727,22
2020-09-13,52121,253985,19549,10305,42742,447,20183,5825,6464,1557,6701,20012,3316,9077,15351,2677,27076,4150,55073,2043,612,19108,11759,15976,15114,1238,3222,50699,8642,482,30735,8992,789,277,11274,2629,1034,155,1057,,298,8541,163,177,1564,489,7097,517,213,2,42,129,471,393,75,16,6,727,22
2020-09-14,52166,254656,19613,10381,42950,473,20434,5942,6470,1564,6738,20043,3325,9166,15424,2689,27196,4226,55766,2065,612,19364,11855,15976,15270,1240,3278,50709,8718,494,30850,9011,802,278,11291,2640,1046,156,1085,,298,8616,163,176,1599,496,7125,517,216,2,42,133,476,397,75,15,6,727,22
2020-09-15,52316,255049,19683,10433,43244,479,20544,5992,6477,1577,6777,20118,3353,9242,15489,2710,27232,4230,55986,2096,645,19564,11903,16052,15361,1245,3293,50978,8741,496,30916,9089,808,280,11392,2642,1051,158,1092,,305,8645,163,176,1608,499,7144,521,216,2,42,135,475,407,75,15,6,729,22
2020-09-16,52486,256148,19760,10493,43508,481,20659,6012,6505,1581,6827,20118,3373,9264,15544,2710,27312,4267,56201,2108,652,19623,11932,16052,15486,1254,3316,51252,8785,497,31076,9197,817,281,11435,2695,1054,159,1108,,305,8692,163,176,1621,499,7158,531,216,2,44,135,484,416,75,16,6,730,22
2020-09-17,52645,257271,19891,10572,43682,482,20960,6059,6521,1588,6874,20183,3385,9332,15640,2721,27381,4270,56374,2175,661,19701,12073,16150,15517,1260,3332,51467,8803,503,31148,9337,822,283,11457,2704,1058,160,1112,,305,8719,163,176,1631,502,7201,539,220,2,45,135,485,417,75,16,6,731,23
2020-09-18,52900,258516,20129,10643,44070,482,21170,6090,6554,1593,6987,20385,3407,9332,15734,2732,27487,4296,56681,2189,668,19793,12167,16229,15599,1272,3360,51750,8846,506,31261,9360,833,283,11534,2720,1064,161,1118,,311,8750,164,176,1642,509,7268,541,221,2,45,136,487,433,75,16,6,731,23
2020-09-19,53163,259817,20252,10699,44356,482,21170,6090,6576,1605,6998,20515,3428,9522,15835,2740,27560,4296,56681,2218,668,19793,12236,16289,15599,1290,3360,52287,8846,506,31379,9467,849,284,11558,2738,1064,161,1118,,311,8750,165,177,1642,509,7284,541,221,2,45,136,490,458,75,16,6,731,23
2020-09-20,53381,260797,20410,10748,44640,482,21296,6090,6591,1615,7060,20579,3466,9522,15958,2747,27668,4296,56681,2218,687,19793,12328,16319,15599,1301,3369,52471,8862,506,31509,9550,851,284,11558,2748,1068,161,1118,,311,8750,165,177,1642,509,7430,547,221,2,47,136,498,465,75,16,6,731,23
2020-09-21,53524,261446,20511,10810,44988,485,21627,6180,6613,1627,7112,20662,3488,9598,16056,2754,27769,4391,57419,2276,709,19841,12406,16351,15687,1310,3438,52649,8930,524,31572,9568,875,285,11583,2764,1073,163,1130,,311,8820,165,177,1679,519,7534,550,226,2,47,138,509,492,75,16,6,735,25
2020-09-22,53733,262133,20587,10868,45210,489,21799,6199,6620,1642,7160,20769,3507,9625,16156,2765,27843,4424,57482,2283,724,20019,12477,16398,15782,1312,3453,52873,8952,525,31647,9645,887,285,11606,2769,1078,163,1133,,314,8803,165,177,1686,522,7544,556,226,2,47,138,513,508,75,16,6,735,25
2020-09-23,53901,263333,20648,10904,45488,490,21871,6237,6642,1653,7225,20860,3523,9664,16238,2773,27944,4424,57695,2294,751,20060,12507,16425,15829,1314,3479,53121,8973,528,31712,9701,894,286,11658,2776,1087,163,1136,,314,8828,165,177,1689,524,7569,560,227,2,48,138,529,516,75,16,6,736,25
2020-09-24,54023,264414,20756,10949,45659,496,22025,6283,6672,1654,7262,20972,3535,9714,16327,2782,28019,4458,57883,2319,759,20126,12591,16436,15897,1321,3510,53359,9003,531,31785,9772,899,287,11741,2790,1098,165,1143,,314,8846,165,177,1696,527,7645,561,227,2,48,139,533,519,75,16,6,736,27
2020-09-25,54328,265775,20882,11041,46064,501,22182,6314,6694,1662,7320,21049,3542,9785,16469,2789,28106,4458,58178,2330,777,20194,12617,16452,15897,1331,3544,53669,9037,533,31865,9807,908,287,11781,2803,1109,165,1153,,317,8872,165,187,1705,529,7645,567,227,2,48,139,540,531,75,16,6,740,27
2020-09-26,54527,266988,21030,11079,46394,501,22182,6314,6716,1670,7369,21157,3567,9843,16572,2795,28199,4458,58178,2358,806,20194,12664,16442,15970,1340,3544,54386,9037,533,31947,9884,931,288,11835,2819,1109,165,1153,,317,8872,165,187,1705,529,7561,570,227,2,48,139,546,539,75,16,6,740,27
2020-09-27,54778,267801,21153,11146,46673,501,22268,6314,6730,1682,7412,21210,3577,9843,16640,2803,28336,4458,58178,2360,856,20194,12729,16452,15970,1345,3546,54478,9061,534,31994,9953,934,290,11835,2827,1127,165,1153,,317,8872,166,187,1705,529,7651,576,227,2,48,139,560,549,75,17,6,740,27
2020-09-28,54912,268455,21241,11198,46797,508,22437,6405,6727,1691,7412,21261,3587,9897,16702,2815,28441,4539,58932,2379,883,20245,12775,16471,16071,1348,3597,54482,9133,540,32019,10008,939,290,11852,2833,1140,166,1167,,317,8939,166,188,1717,532,7657,576,227,2,48,139,573,555,75,17,6,741,27
2020-09-29,55022,269284,21294,11241,47048,509,22589,6424,6733,1706,7528,21344,3596,9950,16793,2825,28517,4557,59173,2394,883,20357,12812,16496,16204,1348,3612,54849,9164,541,32073,10050,954,293,11877,2837,1144,166,1172,,322,8961,166,188,1720,535,7678,585,227,2,48,144,579,559,76,17,6,741,27
2020-09-30,55239,270299,21379,11278,47243,512,22653,6450,6742,1728,7578,21404,3604,9990,16896,2828,28621,4557,59405,2423,943,20411,12875,16512,16267,1352,3629,55203,9197,543,32128,10087,964,293,11908,2848,1151,166,1177,,322,8993,167,188,1726,536,7682,589,228,2,48,144,585,566,76,17,6,741,27
2020-10-01,55437,271371,21457,11335,47548,515,22754,6480,6751,1729,7578,21479,3617,10069,16973,2836,28706,4614,59488,2427,976,20457,12968,16573,16322,1355,3649,55394,9223,544,32184,10181,971,293,11993,2858,1157,166,1183,,322,9019,167,189,1733,538,7685,592,229,2,48,144,594,567,76,16,6,742,27
2020-10-02,55648,272653,21605,11363,47854,518,22854,6525,6764,1730,7752,21529,3628,10126,17069,2847,28796,4642,59934,2481,991,20485,13057,16628,16399,1358,3685,55671,9249,543,32343,10219,988,293,12002,2865,1162,167,1188,,324,9033,168,191,1748,538,7688,593,230,2,48,146,606,572,76,16,6,742,27
2020-10-03,55903,273638,21734,11417,48263,518,22854,6525,6775,1738,7799,21642,3628,10207,17159,2867,28855,4642,59934,2494,1046,20485,13120,16703,16399,1362,3685,56011,9249,543,32443,10312,996,295,12047,2879,1168,167,1188,,324,9033,168,191,1748,538,7716,594,230,2,48,146,619,579,76,16,6,744,27
2020-10-04,56226,274565,21840,11478,48499,518,23075,6525,6783,1753,7861,21729,3648,10207,17263,2879,28975,4642,59991,2501,1117,20485,13150,16737,16399,1365,3685,56275,9256,544,32491,10359,1005,295,12047,2894,1188,167,1188,,324,9033,168,194,1748,538,7912,601,230,2,48,146,630,588,76,16,6,744,27
2020-10-05,56346,274942,21926,11483,48723,522,23244,6606,6798,1760,7940,21767,3684,10275,17322,2893,29065,4706,60738,2519,1158,20569,13197,16759,16490,1367,3742,56400,9319,550,32522,10402,1010,296,12076,2903,1196,171,1207,,324,9081,169,195,1763,539,7919,601,233,2,49,152,637,589,76,22,6,744,28
2020-10-06,56493,275856,21978,11508,48884,524,23362,6629,6823,1761,8037,21830,3694,10309,17322,2903,29136,4706,60867,2527,1158,20731,13224,16767,16607,1371,3755,56522,9340,553,32609,10433,1021,298,12109,2910,1202,171,1211,,329,9090,169,197,1767,540,7933,603,233,2,49,155,642,592,77,23,6,748,28
2020-10-07,56652,277445,22056,11536,49238,527,23419,6663,6831,1771,8083,21866,3710,10347,17322,2909,29022,4706,61133,2535,1242,20779,13242,16804,16634,1372,3779,56823,9363,554,32674,10475,1025,300,12120,2925,1211,172,1217,,329,9111,169,198,1770,541,7943,604,234,3,49,160,660,596,77,26,6,748,28
2020-10-08,56800,278665,22154,11554,49529,528,23522,6713,6857,1778,8155,21959,3730,10395,17346,2918,29069,4739,61416,2552,1268,20828,13333,16886,16718,1374,3815,57203,9387,557,32741,10560,1030,301,12145,2927,1219,173,1222,,329,9130,170,199,1771,541,7956,615,235,3,50,167,666,599,77,26,6,751,28
2020-10-09,57001,279909,22312,11611,49886,529,23648,6755,6874,1794,8270,21963,3750,10452,17418,2929,29111,4748,61824,2563,1343,20828,13399,16950,16794,1377,3842,57517,9408,562,32831,10587,1035,301,12145,2935,1230,179,1227,,330,9149,171,199,1775,543,7982,616,237,3,50,169,676,604,77,26,6,751,28
2020-10-10,57225,281165,22419,11623,50206,529,23648,6755,6877,1796,8352,22093,3750,10510,17487,2942,29208,4748,61824,2589,1353,20828,13469,17002,16794,1381,3842,57834,9408,562,32878,10626,1042,302,12145,2956,1234,179,1227,,330,9149,171,200,1775,543,8071,617,237,3,50,169,682,610,77,26,6,751,28
2020-10-11,57479,282135,22555,11666,50614,529,23688,6755,6902,1805,8422,22170,3757,10510,17566,2954,29286,4748,61845,2595,1473,20828,13520,17038,16794,1383,3842,57974,9417,564,32966,10659,1045,303,12145,2962,1240,179,1227,,330,9149,172,201,1775,543,8078,623,237,3,51,169,693,630,77,20,6,752,28
2020-10-12,57595,282982,22644,11669,50809,533,23849,6755,6920,1818,8500,22237,3787,10510,17678,2966,29419,4748,62112,2605,1515,20828,13604,17076,16890,1386,3874,58125,9475,569,33020,10684,1050,304,12220,2967,1242,182,1236,,330,9149,173,201,1782,543,8094,625,240,3,51,170,702,631,77,20,6,752,28
2020-10-13,57773,283750,22741,11694,51087,534,23968,6881,6934,1824,8558,22300,3838,10601,17728,2986,29523,4796,62553,2618,1597,20828,13617,17087,16976,1388,3924,58579,9503,573,33089,10748,1055,304,12290,2975,1254,182,1239,,331,9265,173,201,1785,543,8106,626,242,3,51,170,708,633,77,20,6,752,27
2020-10-14,58021,285016,22801,11715,51390,542,24059,6913,6940,1833,8615,22346,3845,10622,17783,3010,29579,4808,62900,2633,1623,20828,13645,17130,17015,1390,3933,58936,9520,576,33145,10827,1063,305,12334,2992,1262,183,1243,,331,9286,173,207,1785,545,8111,629,242,3,51,171,717,639,77,20,6,752,28
2020-10-15,58183,286183,22859,11786,51533,544,24101,6956,6966,1841,8684,22391,3864,10655,17820,3015,29650,4822,63125,2670,1640,21138,13697,17160,17072,1392,3969,59169,9540,579,33225,10887,1077,307,12373,2995,1264,183,1246,,331,9302,174,209,1793,545,8118,629,244,3,52,173,721,642,77,21,6,752,27
2020-10-16,58354,287222,22974,11811,51844,544,24191,7014,6982,1852,8717,22429,3880,10687,17893,3034,29727,4836,63284,2682,1666,21187,13750,17840,17120,1396,3985,59463,9560,581,33286,10943,1080,308,12410,3000,1265,184,1253,,333,9314,175,210,1796,545,8134,632,249,3,52,173,726,642,78,21,6,752,27
2020-10-17,58447,288136,23052,11843,52045,544,24191,7014,6982,1856,8810,22480,3880,10743,17956,3046,29796,4836,63284,2696,1666,21187,13805,17898,17120,1401,3985,59602,9560,581,33373,11022,1089,308,12410,3004,1273,184,1253,,333,9314,175,212,1796,545,8146,632,249,3,52,173,737,644,78,21,6,757,27
2020-10-18,58648,288451,23224,11880,52418,544,24303,7014,7019,1867,8858,22657,3898,10743,18005,3063,29911,4836,63284,2706,1679,21187,13845,17946,17120,1401,3985,59696,9588,581,33448,11091,1103,308,12410,3012,1277,184,1253,,333,9314,175,212,1796,545,8151,633,249,3,52,173,764,663,78,21,6,757,27
2020-10-19,58851,289366,23355,11904,52798,554,24581,7122,7030,1889,8934,22759,3978,10810,18120,3073,30051,4886,64075,2722,1723,21196,13901,18010,17206,1403,4049,59779,9608,590,33497,11117,1104,312,12475,3019,1283,185,1278,,333,9375,175,215,1819,547,8159,634,255,3,52,173,774,670,78,21,6,757,27
2020-10-20,59168,290009,23458,11940,53063,558,24810,7176,7036,1909,9016,22828,4012,10889,18173,3086,30194,4920,64668,2725,1786,21436,13930,18023,17317,1407,4080,60621,9671,598,33551,11158,1111,312,12534,3026,1287,186,1280,,339,9386,175,218,1821,548,8173,635,257,3,52,173,793,673,78,24,6,761,27
2020-10-21,59448,290486,23591,12016,53326,560,24956,7210,7038,1914,9073,22953,4023,10918,18246,3099,30220,4928,65056,2744,1786,21473,13980,18098,17365,1411,4092,60945,9688,601,33630,11225,1118,312,12610,3027,1295,187,1288,,339,9415,176,218,1830,549,8178,638,258,3,53,175,813,675,78,26,6,761,27
2020-10-22,59697,294065,23679,12003,53561,561,25093,7254,7045,1924,9099,23022,4052,10961,18299,3119,30328,4945,65386,2753,1839,21528,14050,18160,17425,1419,4121,61550,9715,603,33669,11284,1121,312,12668,3041,1305,188,1293,,339,9439,176,220,1837,549,8186,640,262,3,58,178,824,676,78,26,6,764,29
2020-10-23,59868,296821,23881,12035,53991,562,25263,7291,7057,1938,9163,23154,4088,11002,18393,3144,30731,4981,65757,2771,1839,21630,14124,18223,17495,1432,4141,61726,9760,608,33775,11321,1124,316,12700,3047,1308,193,1293,,342,9465,177,220,1837,550,8201,643,268,3,62,178,852,678,78,27,6,766,29
2020-10-24,60184,298937,24014,12072,54377,562,25263,7291,7075,1943,9245,23236,4088,11075,18483,3166,30731,4981,65757,2788,1846,21630,14192,18296,17495,1436,4141,62353,9760,608,33813,11372,1127,323,12700,3059,1310,193,1293,,342,9465,179,226,1837,550,8218,644,268,3,63,178,862,689,78,27,6,766,29
2020-10-25,60431,299760,24144,12106,54646,562,25371,7291,7090,1958,9312,23333,4093,11075,18567,3191,30752,4981,65902,2802,1878,21630,14240,18369,17495,1437,4141,62619,9781,608,33881,11399,1129,327,12700,3078,1317,193,1293,,342,9465,179,226,1837,550,8228,650,269,3,63,178,872,696,78,26,6,766,29
2020-10-26,60583,300614,24313,12155,55004,567,25600,7389,7097,1963,9402,23412,4178,11149,18640,3207,30858,5020,66732,2808,1889,21729,14300,18436,17590,1442,4174,62774,9820,623,33928,11419,1136,329,12882,3087,1328,205,1323,,342,9531,180,226,1865,551,8246,652,275,3,63,180,880,695,78,27,6,766,36
2020-10-27,60836,302077,24425,12192,55273,568,25749,7450,7099,1976,9494,23492,4207,11198,18718,3219,31251,5037,66993,2821,1954,21906,14330,18467,17678,1442,4191,63367,9863,628,34027,11472,1142,330,12967,3105,1336,205,1334,,347,9572,182,226,1878,553,8370,660,279,3,63,180,892,697,79,27,6,766,36
2020-10-28,61097,303369,24558,12244,55603,568,25881,7485,7107,1993,9569,23597,4248,11232,18766,3234,31251,5057,67299,2848,1962,21988,14347,18531,17730,1444,4240,63850,9886,632,34114,11538,1156,334,12983,3113,1351,214,1338,,347,9588,182,231,1889,553,8411,667,285,3,63,180,913,700,80,29,6,765,36
2020-10-29,61358,305070,24665,12280,55961,569,26017,7591,7121,2003,9601,23657,4290,11278,18828,3250,31251,5066,67552,2861,1999,21994,14409,18594,17800,1449,4265,64131,9919,635,34154,11616,1156,336,13023,3134,1363,221,1346,,347,9623,182,238,1897,555,8486,673,288,4,67,181,921,700,81,29,6,771,48
2020-10-30,61671,306327,24867,12323,56432,571,26184,7639,7131,2022,9646,23796,4353,11341,18933,3266,31594,5094,68050,2884,2046,22106,14486,18656,17852,1461,4298,64367,9944,642,34308,11705,1165,337,13038,3144,1370,241,1353,,354,9674,182,238,1912,557,8502,673,291,4,69,181,925,702,81,29,6,772,48
2020-10-31,61836,307618,24986,12402,56813,571,26184,7639,7145,2029,9686,23897,4353,11371,19074,3292,31594,5094,68050,2884,2048,22106,14578,18725,17852,1464,4298,64952,9944,642,34378,11752,1165,343,13038,3160,1386,241,1353,,354,9674,193,241,1912,557,8564,674,291,4,80,181,932,720,81,30,6,777,48
2020-11-01,62080,309190,25139,12457,57165,571,26315,7639,7155,2041,9686,24015,4374,11371,19161,3303,31594,5094,68178,2895,2122,22106,14635,18797,17852,1473,4298,65207,9957,644,34457,11802,1176,346,13038,3172,1390,241,1353,,354,9674,194,241,1912,557,8612,678,291,4,85,181,953,724,81,31,6,782,48
2020-11-02,62264,310595,25277,12511,57472,579,26715,7806,7167,2076,9866,24116,4467,11451,19246,3320,31613,5094,68920,2964,2172,22167,14686,18855,17947,1477,4342,65331,9992,664,34563,11817,1179,351,13198,3186,1394,268,1383,,354,9779,211,241,1938,572,8641,688,306,4,86,193,965,727,81,31,6,782,52
2020-11-03,62589,311745,25421,12557,57765,586,26883,7854,7181,2109,9953,24183,4527,11479,19339,3344,32022,5094,69407,2974,2284,22365,14767,18915,18053,1478,4380,65997,10016,672,34676,11906,1188,356,13260,3198,1405,272,1398,,361,9819,237,243,1951,572,8673,692,309,4,86,194,971,728,81,31,6,782,52
2020-11-04,62838,313526,25543,12602,58169,592,27042,7945,7197,2131,10041,24254,4542,11564,19416,3363,32022,5094,69827,3007,2288,22450,14816,18990,18117,1483,4422,66656,10042,681,34779,11956,1193,360,13284,3211,1445,278,1411,,361,9880,268,244,1964,576,8783,698,312,4,86,198,988,732,81,37,6,782,52
2020-11-05,63125,315634,25705,12669,58699,599,27277,8001,7205,2150,10116,24391,4640,11629,19472,3395,32022,5219,70309,3031,2375,22556,14936,19070,18208,1491,4496,67196,10089,688,34973,11998,1213,361,13330,3225,1448,287,1428,,361,9916,336,247,1977,576,8817,701,318,5,88,201,997,735,81,38,6,781,68
2020-11-06,63469,317727,25883,12756,59179,605,27529,8137,7233,2182,10170,24439,4692,11710,19656,3423,32430,5249,70696,3074,2452,22635,15113,19175,18312,1499,4568,67777,10128,699,35063,12136,1216,362,13398,3239,1466,287,1434,,366,9982,335,247,1992,581,8846,702,329,6,90,203,1015,739,81,42,6,790,68
2020-11-07,63798,320048,26137,12863,59719,605,27529,8137,7241,2190,10248,24685,4692,11810,19744,3463,32430,5249,70696,3074,2475,22635,15222,19274,18312,1509,4568,68242,10128,699,35205,12242,1228,368,13398,3254,1475,292,1434,,366,9982,344,246,1992,581,8889,707,329,6,90,203,1024,741,89,42,7,797,68
2020-11-08,64311,322281,26490,12983,60232,605,27772,8137,7254,2243,10248,24872,4720,11810,19899,3494,32497,5249,70975,3101,2520,22635,15353,19274,18312,1517,4645,68721,10155,702,35394,12312,1231,373,13398,3262,1495,292,1434,,366,9982,351,252,1992,583,9002,707,329,6,94,203,1040,751,88,43,7,799,68
2020-11-09,64621,323699,26747,13084,60633,621,28236,8371,7270,2300,10424,25022,4853,11937,20031,3527,32619,5306,71620,3221,2630,22740,15504,19473,18429,1517,4794,68865,10230,726,35467,12366,1238,375,13490,3297,1502,314,1486,,366,10140,352,252,2067,584,9070,707,360,6,102,204,1054,754,88,47,7,799,79
2020-11-10,64891,325951,26972,13142,61116,624,28720,8435,7284,2332,10505,25131,4912,12049,20193,3577,33162,5330,72341,3227,2741,22993,15568,19538,18610,1525,4846,70347,10260,733,35610,12463,1242,379,13697,3318,1515,321,1494,,373,10193,352,252,2089,591,9141,714,364,6,102,204,1071,755,88,47,10,841,79
2020-11-11,65234,328042,27124,13213,61148,624,29013,8435,7294,2342,10606,25270,4993,12127,20326,3612,33162,5330,72341,3227,2741,22993,15625,19653,18610,1540,4846,71072,10260,734,35818,12534,1242,383,13697,3327,1551,321,1494,,373,10193,443,252,2089,591,9236,719,388,9,108,204,1099,762,88,63,10,906,79
2020-11-12,65554,330528,27299,13311,62397,653,29509,8601,7325,2386,10679,25421,5056,12127,20452,3649,33287,5361,73541,3329,2816,23224,15801,19821,18741,1563,4972,71847,10339,779,36069,12606,1269,388,13789,3371,1564,349,1529,,373,10313,443,255,2134,593,9277,722,443,12,111,210,1105,763,89,63,11,906,91
2020-11-13,66183,332945,27648,13407,63008,658,29836,8734,7344,2433,10679,25620,5134,12332,20619,3720,33809,5426,74180,3356,2980,23517,16029,19981,18896,1581,5038,73001,10415,822,36227,12701,1269,391,13846,3399,1573,372,1549,,373,10374,472,255,2185,599,9372,727,467,12,121,220,1117,764,89,63,11,1110,91
2020-11-14,66778,336630,27977,13519,63744,658,29836,8734,7358,2441,10845,25781,5134,12465,20799,3761,33809,5426,74180,3356,2983,23517,16172,20134,18896,1593,5038,73915,10415,822,36470,12769,1288,396,13846,3402,1611,372,1549,,390,10374,472,262,2185,599,9434,755,467,12,125,220,1167,770,91,65,11,1135,91
2020-11-15,67439,339640,28307,13668,64831,658,30297,8734,7378,2474,10970,25893,5215,12465,20975,3814,33969,5426,74910,3402,3195,23517,16297,20302,18896,1614,5073,74166,10482,835,36618,13034,1307,403,13932,3434,1648,372,1549,,390,10374,472,263,2185,601,9515,772,562,12,128,220,1206,773,91,68,11,1135,91
2020-11-16,67819,342425,28686,13760,65664,687,30998,8964,7409,2522,11055,26068,5397,12565,21458,3863,34297,5514,75848,3542,3298,23734,16564,20448,19054,1620,5250,74929,10577,901,36919,13110,1311,408,14135,3462,1683,403,1618,,390,10552,489,263,2399,603,9601,783,569,12,127,235,1222,777,91,68,11,1135,98
2020-11-17,68175,344607,29023,13850,66382,695,31386,9093,7448,2554,11133,26481,5489,12684,21630,3892,34858,5561,76724,3557,3483,24171,16691,20610,19320,1643,5321,76685,10612,929,37141,13189,1311,413,14301,3501,1694,429,1643,,402,10662,493,263,2456,608,9664,786,615,12,127,235,1261,784,92,68,11,1177,98
2020-11-18,68816,348420,29297,13955,67304,699,31851,9166,7467,2591,11169,26676,5543,12780,21758,3933,34858,5602,77636,3628,3483,24335,17014,20776,19461,1652,5400,78298,10702,934,37323,13280,1318,422,14431,3536,1758,436,1665,,405,10749,493,263,2521,618,9708,795,648,12,142,235,1290,792,93,84,11,1214,98
2020-11-19,69413,353316,29631,14060,68203,711,32410,9296,7489,2624,11316,26948,5642,12878,21959,3981,34997,5624,78009,3685,3570,24450,17169,20926,19553,1676,5486,80318,10768,948,37632,13410,1368,429,14644,3580,1799,466,1706,,409,10884,494,262,2601,623,9775,803,675,16,143,240,1338,802,93,96,11,1242,108
2020-11-20,70593,357541,30025,14254,69294,730,32864,9354,7506,2696,11363,27244,5687,12988,22191,4050,35711,5714,78535,3819,3897,24649,17575,21110,19673,1694,5607,81328,10839,1015,37982,13524,1385,435,14720,3624,1825,495,1732,,422,10986,499,262,2638,639,9922,806,708,20,158,251,1373,809,94,98,11,1355,108
2020-11-21,71402,361962,30411,14330,70772,730,32864,9354,7518,2719,11428,27456,5687,13203,22412,4139,35711,5714,79613,3819,3897,24649,17741,21311,19673,1711,5607,84201,10839,1015,38316,13738,1389,445,14864,3624,1868,495,1732,,424,10986,499,262,2638,639,10038,826,708,20,163,273,1410,820,101,103,12,1480,108
