,Hillsborough,Manatee,Santa Rosa,Broward,Lee,Charlotte,Okaloosa,Volusia,Alachua,Collier,Nassau,Pasco,Pinellas,Miami-Dade,St. Johns,Clay,Duval,Palm Beach,Sarasota,Seminole,Orange,Osceola,Baker,Citrus,Escambia,Lake,Brevard,Polk,Leon,Sumter,Walton,Hernando,Indian River,Jackson,Martin,Monroe,Bay,Highlands,Marion,Putnam,St. Lucie,Bradford,Columbia,DeSoto,Flagler,Unknown,Gadsden,Washington,Levy,Suwannee,Hendry,Glades,Wakulla,Holmes,Calhoun,Union,Gulf,Hardee,Madison,Okeechobee,Franklin,Dixie,Jefferson,Hamilton,Gilchrist,Taylor,Lafayette,Liberty
2020-06-10,3027,1245,262,8193,2421,505,286,849,412,2230,84,457,1746,20276,288,420,1848,7676,705,585,2541,770,29,130,915,342,484,1287,450,265,135,129,172,311,958,116,135,153,286,176,696,52,175,299,200,96,297,85,90,178,580,104,35,31,64,38,8,160,71,149,2,60,31,267,19,47,12,218
2020-06-11,3174,1253,273,8337,2499,515,293,860,443,2291,86,473,1862,20547,287,427,1893,7885,716,621,2677,785,29,132,944,355,506,1325,455,265,142,130,177,315,1020,120,135,160,292,181,760,52,177,304,201,96,299,87,95,182,590,107,35,31,64,38,8,164,75,154,2,60,31,268,20,51,12,218
2020-06-12,3295,1309,275,8589,2562,522,311,884,506,2364,87,484,1941,20871,292,429,1923,8207,724,663,2772,796,30,135,956,383,519,1373,463,266,145,132,190,316,1056,121,139,169,299,183,793,52,177,329,202,100,301,87,98,185,597,109,35,31,65,38,8,177,75,158,2,60,31,268,22,52,12,218
2020-06-13,3504,1353,285,8864,2633,529,314,914,531,2435,90,500,2103,21632,298,429,1961,8440,741,709,2936,810,30,140,961,452,541,1414,463,266,146,135,197,318,1134,128,141,170,310,185,830,52,177,348,204,102,300,91,100,186,617,110,35,31,66,39,8,189,76,166,3,60,32,271,26,53,12,218
2020-06-14,3613,1377,291,8928,2835,532,331,928,541,2526,92,521,2235,21916,307,435,1990,8831,767,759,3129,838,30,143,985,464,545,1466,468,266,148,140,205,319,1170,129,145,171,311,190,883,52,182,361,207,102,303,92,100,196,638,114,35,31,66,38,8,196,79,183,2,60,32,271,26,54,13,219
2020-06-15,3826,1421,293,9086,2876,537,336,946,551,2592,93,543,2389,22196,315,440,2032,9013,780,790,3281,848,30,150,999,482,565,1509,473,267,150,141,216,320,1218,130,153,172,315,191,926,52,183,387,207,97,304,91,101,200,650,116,35,31,66,38,9,205,82,189,2,60,32,272,26,59,13,220
2020-06-16,4029,1483,297,9498,3014,543,343,969,564,2729,94,560,2523,22740,333,443,2112,9260,789,836,3436,866,34,152,1020,498,608,1566,482,268,152,146,234,326,1296,131,157,192,325,198,981,53,187,402,208,97,308,94,127,208,659,118,35,31,66,38,11,213,84,195,2,60,33,277,73,60,15,220
2020-06-17,4273,1523,305,9812,3186,551,350,995,580,2817,96,583,2684,23272,347,450,2194,9470,803,876,3583,892,35,157,1052,552,650,1634,484,269,157,147,256,329,1311,137,161,197,331,205,1037,56,202,406,214,105,311,95,131,217,675,119,36,32,66,38,11,221,86,200,2,60,36,279,73,62,15,220
2020-06-18,4610,1548,319,10111,3353,553,365,1057,600,2883,97,627,2887,23853,365,456,2309,9852,833,976,3899,926,35,162,1089,583,688,1702,494,270,157,151,284,327,1324,146,167,200,345,209,1057,56,205,412,216,110,315,95,132,224,700,121,37,33,65,38,11,228,93,207,2,60,36,281,74,62,16,220
2020-06-19,4982,1649,330,10448,3474,570,390,1117,633,2992,101,686,3153,24375,398,468,2484,10114,868,1101,4273,960,39,168,1127,646,748,1856,507,277,165,158,317,329,1421,150,175,206,365,213,1131,58,205,431,216,113,318,96,137,229,724,121,37,45,65,39,11,244,98,230,2,61,36,285,75,62,18,220
2020-06-20,5319,1786,342,10837,3555,581,397,1168,673,3097,111,750,3438,25079,433,481,2695,10504,926,1189,4568,1007,39,183,1170,671,817,1970,556,282,174,171,369,330,1460,158,188,215,389,221,1169,61,219,439,224,117,321,96,137,252,747,121,38,47,68,40,11,272,109,240,2,61,36,287,75,63,18,220
2020-06-21,5580,1890,344,11155,3626,587,399,1218,716,3159,115,809,3667,25789,461,494,2902,10752,962,1265,4913,1052,41,189,1198,733,850,2042,572,284,181,185,389,333,1525,162,190,226,395,237,1214,61,227,450,226,118,321,96,139,310,759,142,40,47,69,41,11,289,123,245,2,61,36,289,75,65,19,221
2020-06-22,5973,1977,350,11327,3665,597,420,1263,738,3206,120,872,3854,26238,496,519,3085,10941,992,1361,5156,1080,44,199,1202,763,878,2225,586,286,186,200,409,338,1582,165,205,238,412,238,1226,63,232,468,237,119,325,96,147,290,763,142,40,58,69,42,11,305,142,250,4,61,36,302,86,68,20,221
2020-06-23,6176,2013,355,11744,3744,605,435,1301,760,3375,126,954,4033,26821,510,511,3202,11178,1031,1451,5501,1147,42,204,1244,795,918,2279,595,290,188,206,422,341,1611,166,230,258,424,242,1249,64,233,487,244,126,328,98,151,339,780,142,41,121,88,43,13,318,143,256,4,62,38,304,86,69,20,220
2020-06-24,6892,2132,371,12217,3943,617,456,1369,807,3456,128,1084,4387,27778,548,523,3419,11534,1091,1624,6055,1222,42,219,1312,838,1022,2454,613,299,198,218,457,342,1639,174,240,270,467,261,1333,69,243,513,250,130,331,101,154,349,796,143,41,137,70,44,14,334,143,276,4,62,38,315,88,70,20,220
2020-06-25,7329,2202,411,12584,4061,626,499,1464,863,3521,136,1170,4669,28663,599,542,3724,11838,1139,1768,6785,1321,44,226,1404,881,1149,2571,641,308,205,227,479,347,1673,188,248,279,493,271,1384,73,246,521,261,130,336,102,157,360,810,151,42,147,70,46,16,340,156,289,4,63,41,317,88,70,22,220
2020-06-26,8018,2368,437,13320,4756,657,540,1605,945,3778,146,1326,5099,30195,682,580,4171,12496,1245,1966,7847,1485,47,240,1559,975,1297,2780,694,313,206,260,541,350,1713,202,287,284,524,285,1441,76,250,539,274,134,351,101,165,373,851,154,46,150,79,48,17,373,170,307,6,63,41,317,89,71,27,220
2020-06-27,9130,2642,442,14046,4955,687,562,1745,1033,3966,158,1630,5713,31561,756,616,4848,12926,1341,2202,8836,1649,51,264,1611,1098,1547,3182,774,319,210,312,620,353,1850,204,305,373,598,297,1576,80,261,574,279,139,364,106,168,393,895,158,47,161,72,58,22,403,179,333,6,65,45,322,94,73,31,221
2020-06-28,9918,2737,468,14620,5187,714,600,1933,1124,4087,169,1780,6020,33713,837,659,5588,13387,1401,2366,9670,1833,55,277,1660,1192,1631,3495,950,327,211,346,655,359,1910,219,322,324,631,318,1652,82,269,585,293,143,372,110,171,433,923,161,54,161,76,61,22,411,187,343,6,65,47,325,97,74,30,221
2020-06-29,10323,2810,482,15045,5362,749,635,2024,1159,4147,175,1909,6260,35221,895,682,5839,13709,1447,2477,10013,1919,57,284,1702,1252,1716,3682,997,334,213,361,686,359,1979,236,347,345,655,327,1691,83,281,600,302,138,375,112,173,439,938,167,55,161,75,61,22,426,191,360,6,65,46,327,96,76,31,222
2020-06-30,10752,2856,593,15624,5587,775,665,2105,1197,4225,182,1992,6487,36819,948,713,6207,14148,1482,2566,10313,2026,63,291,1952,1302,1793,3836,1113,345,245,373,697,363,2055,259,384,350,672,339,1724,83,287,604,310,145,378,113,174,499,953,175,60,177,76,62,23,430,195,377,6,68,49,334,97,79,32,222
2020-07-01,11465,3015,617,16155,5868,793,703,2219,1245,4376,196,2133,6861,37960,989,729,6480,14445,1601,2682,10873,2164,72,323,2046,1410,1962,4048,1148,368,257,408,739,365,2112,270,408,365,727,381,1812,84,296,634,323,167,388,112,181,532,980,164,65,181,77,62,23,440,200,383,6,69,51,345,102,80,32,222
2020-07-02,12376,3175,676,17116,6222,836,769,2372,1332,4539,225,2274,7249,40264,1088,801,7247,14857,1707,2837,11457,2349,80,345,2240,1508,2180,4327,1376,387,291,451,772,381,2151,296,581,372,789,433,1876,89,316,661,340,172,405,117,182,561,993,167,71,191,85,71,32,468,218,390,9,69,57,376,106,85,33,230
2020-07-03,13044,3261,743,18229,6667,860,819,2496,1423,4701,253,2443,7697,42310,1188,871,7961,15322,1814,2987,12077,2526,84,364,2397,1603,2366,4660,1465,401,295,472,820,394,2208,322,625,390,817,489,1983,92,331,676,359,187,427,118,192,581,1021,172,72,196,97,74,34,496,220,402,11,72,57,380,109,91,34,238
2020-07-04,13700,3554,815,19575,7214,887,879,2604,1506,4880,277,2608,8116,44728,1259,936,8614,16147,2059,3205,13261,2781,98,372,2597,1694,2453,4906,1637,408,305,521,897,401,2251,337,684,397,868,516,2109,94,348,733,369,201,445,120,202,597,1052,174,84,195,93,82,34,504,239,413,11,75,58,382,112,97,36,238
2020-07-05,14336,3716,867,21239,7497,922,905,2685,1578,5019,313,2757,8533,47010,1325,991,9146,16834,2160,3339,14031,2966,102,378,2809,1845,2521,5196,1797,420,318,541,932,406,2320,367,713,405,927,540,2182,95,361,748,383,226,467,121,210,614,1085,179,87,199,97,85,54,506,247,423,15,78,58,384,114,99,36,244
2020-07-06,14677,3785,902,21856,7660,935,916,2804,1636,5076,325,2850,8759,48991,1383,1017,9487,17240,2191,3430,14406,3068,106,399,2942,1890,2591,5472,1869,436,324,557,953,411,2422,380,744,416,986,550,2264,95,364,752,392,230,467,121,211,630,1101,188,90,199,97,89,54,509,255,439,15,80,65,389,116,101,40,244
2020-07-07,15362,3890,941,22595,7858,944,937,2951,1701,5201,346,3004,9032,51057,1433,1074,9835,17636,2249,3522,14767,3190,110,419,3059,1998,2705,5665,1910,478,372,592,969,415,2461,398,818,435,1043,566,2355,102,377,760,410,231,473,131,218,646,1111,188,93,201,101,92,57,517,265,451,15,84,67,392,122,102,42,245
2020-07-08,16099,4080,993,23781,8124,974,968,3070,1792,5433,375,3193,9395,53973,1517,1158,10439,18229,2334,3652,15193,3302,120,457,3188,2087,2812,5895,1954,516,395,659,992,504,2503,427,880,457,1111,593,2433,105,392,775,424,251,480,136,225,673,1129,189,94,207,106,99,59,536,273,452,19,90,69,405,124,109,48,249
2020-07-09,16666,4266,1033,25102,8339,1004,1014,3234,1871,5577,405,3330,9826,55960,1632,1254,11028,18654,2431,3806,15594,3466,127,469,3332,2181,2985,6206,2046,549,434,708,1045,517,2545,445,940,473,1162,619,2483,113,421,799,434,262,494,140,235,686,1135,189,102,212,122,101,66,548,283,459,24,95,72,409,129,116,49,257
2020-07-10,17662,4432,1085,26705,8573,1048,1082,3454,1978,5777,438,3559,10293,58340,1730,1328,11772,19231,2548,3967,16147,3658,135,500,3485,2298,3104,6611,2160,589,484,766,1112,556,2634,470,1027,488,1307,653,2661,119,433,809,456,271,527,147,241,710,1146,196,116,223,133,105,79,595,302,501,25,103,77,412,133,123,52,262
2020-07-11,18360,4632,1142,28253,8847,1074,1129,3634,2043,5968,482,3748,10596,60867,1788,1403,12287,19845,2641,4083,16629,3861,151,523,3662,2394,3237,6983,2245,622,538,818,1158,581,2680,544,1107,517,1403,695,2739,130,462,830,473,279,573,151,255,724,1163,200,122,225,152,109,88,596,320,518,31,106,80,417,134,130,53,273
2020-07-12,19150,5112,1331,30025,10122,1117,1284,3805,2098,6220,524,3875,10844,64443,1843,1508,12864,21016,3106,4229,18000,4167,162,546,4146,2517,3369,7246,2347,655,561,861,1185,587,2734,572,1193,532,1489,738,2862,133,475,831,493,297,587,163,263,735,1196,203,128,227,174,114,90,602,335,527,33,108,81,425,135,136,53,274
2020-07-13,19828,5266,1379,31484,10343,1158,1384,3972,2173,6465,546,4060,11442,67712,1905,1557,13370,21804,3219,4466,18936,4442,175,577,4335,2645,3510,7630,2447,679,582,909,1259,632,2864,611,1322,557,1642,775,3061,144,589,886,509,318,614,191,273,750,1241,209,137,229,162,114,98,607,367,566,44,117,87,434,143,143,56,276
2020-07-14,20508,5419,1412,32814,10630,1212,1444,4163,2258,6731,570,4189,11754,69802,2019,1602,13724,22277,3334,4536,19376,4575,180,618,4483,2783,3632,7881,2519,681,622,946,1337,652,2900,641,1430,590,1774,835,3134,145,624,951,529,328,623,204,282,761,1267,209,164,234,172,120,101,613,382,581,45,125,93,439,156,149,61,276
2020-07-15,21018,5564,1523,34153,10848,1281,1531,4355,2322,6872,600,4363,12080,72316,2079,1641,14152,22786,3447,4665,19908,4751,187,665,4745,2882,3722,8206,2605,721,649,987,1386,675,2935,670,1523,627,1938,855,3209,161,929,997,557,332,686,214,296,788,1288,213,206,258,184,123,109,633,402,586,47,135,100,444,169,158,64,281
2020-07-16,21557,5914,1663,35566,11720,1313,1622,4572,2397,7076,626,4489,12368,75424,2178,1791,14992,23709,3724,4842,21298,5270,202,702,5054,3009,3804,8498,2708,757,693,1016,1431,682,2985,715,1602,656,2057,871,3301,173,1087,1015,575,372,720,225,311,835,1310,215,223,265,198,133,118,649,415,597,48,146,102,469,176,185,67,284
2020-07-17,22502,6133,1740,36913,12042,1342,1697,4768,2465,7314,660,4654,12714,77866,2270,1900,15641,24359,3880,5030,22048,5556,215,737,5346,3139,3945,8772,2816,770,727,1077,1463,756,3023,768,1737,687,2156,897,3411,180,1150,1045,600,383,735,233,325,863,1325,223,235,275,201,139,124,677,423,610,50,155,109,498,191,192,67,289
2020-07-18,23103,6280,1822,38131,12396,1382,1752,4959,2531,7577,682,4769,13019,81025,2326,1980,15903,25043,4065,5150,22517,5725,220,766,5557,3206,4060,9030,2883,787,766,1110,1504,769,3058,810,1852,708,2259,926,3500,185,1181,1055,612,401,778,251,332,878,1347,264,258,286,199,141,135,694,431,633,52,160,110,505,201,200,71,293
2020-07-19,23706,6569,1909,39281,12710,1431,1812,5188,2619,7815,745,4943,13482,84237,2431,2083,16546,25783,4245,5329,23258,6010,232,796,5765,3343,4222,9524,3004,827,791,1179,1585,831,3108,859,2000,765,2423,962,3627,190,1245,1067,650,388,807,297,358,882,1355,281,279,303,222,142,141,706,444,651,56,179,113,509,217,206,73,303
2020-07-20,24135,6738,1976,40976,12905,1470,1972,5297,2683,7934,784,5050,13705,87034,2541,2137,17245,26424,4338,5411,23583,6268,238,855,5900,3391,4303,9877,3139,843,822,1207,1649,857,3152,894,2105,778,2550,984,3706,195,1372,1086,659,404,853,310,375,895,1389,286,297,313,229,142,178,710,451,662,77,190,113,516,230,214,73,311
2020-07-21,24550,6871,2018,42577,13124,1500,2061,5530,2737,8076,811,5161,13925,89556,2612,2197,17544,26949,4432,5519,24010,6479,245,874,6074,3473,4413,10072,3264,859,866,1229,1685,887,3193,935,2195,809,2721,1006,3807,198,1456,1099,683,411,911,333,398,926,1409,287,309,323,229,145,192,717,477,684,80,199,118,519,266,221,74,316
2020-07-22,24891,7078,2090,43747,13394,1536,2103,5657,2809,8249,838,5260,14191,92344,2670,2249,17979,27504,4567,5633,24699,6687,250,911,6302,3594,4561,10309,3318,881,898,1273,1729,916,3250,978,2269,876,2826,1050,3896,205,1523,1112,696,420,956,367,414,934,1427,289,341,331,230,161,205,726,492,694,81,203,122,523,277,226,74,320
2020-07-23,25432,7252,2147,45010,13767,1560,2133,5803,2890,8401,865,5363,14371,95067,2708,2330,18357,28265,4644,5736,25253,6844,254,954,6461,3757,4658,10545,3479,902,931,1296,1767,963,3314,998,2356,912,2927,1083,4004,212,1792,1123,724,433,1039,389,424,940,1451,292,419,348,232,169,212,733,504,770,82,208,156,527,283,244,75,320
2020-07-24,26037,7520,2288,46576,14045,1606,2201,5969,2984,8601,895,5526,14726,98429,2796,2389,18781,29002,4837,5852,25951,7150,265,1009,6684,3890,4756,10909,3567,941,964,1348,1837,979,3357,1082,2477,968,3105,1108,4153,221,2009,1144,756,447,1089,402,441,979,1480,293,455,364,242,178,236,759,514,797,83,213,160,537,290,249,79,327
2020-07-25,26626,7709,2365,48187,14291,1660,2274,6133,3050,8725,919,5674,14985,101853,2871,2473,19288,29705,5006,5969,26558,7407,285,1056,6854,3988,4898,11197,3655,968,1016,1418,1941,1220,3388,1114,2862,1018,3224,1150,4316,228,2074,1164,779,462,1141,415,449,993,1495,384,477,371,247,183,242,776,519,802,85,225,169,553,303,257,82,332
2020-07-26,27077,7859,2507,49350,14414,1683,2367,6240,3144,8795,941,5803,15147,104754,2929,2538,19753,30323,5103,6034,26979,7614,300,1083,7018,4090,4966,11423,3759,992,1057,1454,1974,1266,3420,1126,2972,1039,3426,1169,4401,233,2122,1172,801,489,1187,433,462,1013,1512,385,507,375,254,212,241,781,526,812,88,230,174,557,308,266,83,335
2020-07-27,27483,7982,2789,50784,14539,1717,2410,6341,3186,8870,967,5911,15339,107314,2993,2577,20001,30956,5168,6116,27392,7728,310,1102,7158,4169,5069,11717,3867,1003,1066,1490,2031,1270,3451,1145,3026,1068,3581,1176,4546,236,2203,1205,813,501,1196,437,474,1024,1573,383,515,384,261,234,249,789,553,837,87,231,177,560,315,272,83,339
2020-07-28,27823,8090,2945,51657,14715,1784,2481,6473,3297,9069,986,5992,15541,110351,3057,2615,20138,31596,5274,6231,27819,7973,322,1123,7250,4259,5155,11893,3948,1028,1094,1521,2073,1297,3485,1175,3146,1103,3928,1191,4714,240,2285,1227,838,517,1223,460,493,1038,1589,389,535,399,265,247,265,805,560,853,95,238,184,565,324,291,92,340
2020-07-29,28268,8187,3125,52970,14876,1807,2576,6572,3353,9178,1009,6101,15800,113142,3136,2697,20398,32169,5349,6333,28190,8130,329,1160,7429,4326,5254,12059,4003,1045,1119,1579,2118,1544,3527,1198,3257,1115,4314,1223,4805,307,2323,1240,850,528,1266,469,509,1060,1606,390,543,402,271,200,286,812,564,858,103,241,188,564,334,288,95,348
2020-07-30,28742,8337,3279,54312,15136,1889,2703,6707,3448,9355,1037,6201,16114,115915,3168,2758,20816,32694,5443,6419,28590,8281,343,1192,7598,4408,5333,12281,4101,1058,1149,1617,2167,1553,3561,1230,3357,1132,4682,1261,4903,316,2437,1251,867,559,1314,488,546,1082,1618,389,565,413,278,206,301,819,583,878,105,247,192,567,305,319,100,356
2020-07-31,29116,8517,3336,55411,15415,1946,2764,6834,3526,9581,1054,6299,16356,118461,3216,2808,21038,33272,5588,6487,29010,8470,356,1205,7738,4516,5420,12488,4170,1077,1205,1674,2204,1566,3591,1300,3475,1163,4892,1301,5002,325,2476,1264,901,570,1346,495,575,1131,1632,389,572,422,281,215,336,833,604,893,108,252,229,570,309,330,102,370
2020-08-01,29589,8655,3399,56797,15550,1984,2849,6959,3590,9662,1079,6394,16604,121206,3264,2853,21322,33852,5672,6566,29465,8649,371,1228,7908,4612,5521,12735,4293,1091,1239,1707,2270,1588,3626,1325,3620,1197,5069,1317,5106,332,2550,1285,919,601,1436,558,583,1155,1649,391,598,433,287,218,373,841,618,920,116,264,337,574,329,360,111,399
2020-08-02,30118,8733,3454,57975,15673,2024,2930,7097,3662,9734,1104,6479,16774,122689,3323,2908,21665,34224,5724,6639,29698,8782,386,1291,8007,4661,5587,12991,4386,1131,1245,1749,2302,1613,3637,1357,3673,1252,5173,1368,5210,337,2572,1292,930,633,1551,590,595,1171,1652,391,611,445,319,225,379,857,643,945,130,272,344,587,334,372,110,409
2020-08-03,30450,8825,3484,58531,15798,2062,3030,7194,3749,9811,1121,6548,16886,123643,3362,2935,21830,34548,5814,6687,29926,8894,403,1299,8125,4708,5619,13137,4447,1142,1256,1766,2340,1618,3644,1379,3701,1277,5286,1379,5256,340,2598,1297,945,631,1575,597,618,1190,1667,392,612,455,328,225,390,857,655,958,158,277,363,586,331,396,113,412
2020-08-04,30798,8887,3552,58953,15873,2076,3105,7288,3808,9897,1138,6636,17047,124758,3422,2984,22034,34927,5854,6760,30139,9018,423,1322,8262,4769,5671,13231,4488,1163,1286,1802,2369,1643,3658,1389,3921,1296,5434,1397,5329,341,2637,1308,961,638,1599,676,627,1203,1691,392,627,457,333,227,415,857,661,967,189,284,417,592,334,551,113,418
2020-08-05,31197,8938,3610,59354,15960,2104,3159,7372,3862,10050,1155,6708,17202,125948,3450,3021,22215,35281,5940,6826,30424,9156,429,1373,8367,4794,5712,13419,4536,1180,1301,1842,2385,1745,3689,1404,3988,1311,5543,1422,5396,343,2672,1313,975,639,1613,716,632,1224,1694,396,635,460,334,259,436,866,663,975,197,289,433,595,330,768,113,393
2020-08-06,31563,9050,3700,60058,16089,2144,3291,7488,3952,10118,1184,6802,17358,127676,3512,3110,22568,35735,6025,6932,30775,9286,528,1429,8515,4840,5794,13654,4642,1208,1323,1906,2424,1797,3712,1438,4077,1328,5707,1446,5514,378,2731,1321,989,646,1662,747,645,1302,1709,398,651,476,356,244,490,890,675,989,276,375,438,598,339,857,117,384
2020-08-07,31865,9124,3791,60746,16247,2174,3390,7654,4006,10202,1202,6893,17541,129408,3552,3186,22889,36112,6095,6976,31025,9401,630,1473,8757,4958,5851,13839,4813,1237,1345,1929,2450,1832,3767,1456,4194,1355,5984,1465,5625,434,2784,1327,1008,660,1780,807,652,1356,1725,398,662,486,417,291,569,908,686,1013,377,424,447,612,345,936,129,395
2020-08-08,32268,9199,3857,61614,16430,2214,3447,7779,4088,10265,1219,6982,17725,131216,3593,3245,23166,36598,6164,7048,31394,9568,827,1514,9297,5073,5963,14124,4921,1284,1383,1975,2488,1817,3802,1514,4388,1396,6260,1481,5695,469,2835,1339,1052,678,1865,839,673,1404,1750,401,680,494,462,297,599,950,700,1027,398,475,448,617,355,947,134,400
2020-08-09,32587,9288,3939,62268,16528,2238,3501,7876,4142,10334,1233,7080,17879,132460,3635,3282,23437,37018,6231,7118,31718,9696,907,1539,9508,5161,6064,14301,4964,1303,1408,2022,2523,1821,3825,1526,4440,1435,6511,1508,5772,494,2873,1351,1070,695,1883,867,684,1454,1762,401,692,505,475,310,648,963,700,1039,418,547,453,618,363,961,146,400
2020-08-10,32731,9340,3963,62898,16631,2257,3540,7960,4171,10448,1239,7114,17941,133622,3660,3298,23530,37295,6256,7152,31850,9769,932,1548,9632,5177,6099,14475,5005,1307,1414,2028,2543,1897,3838,1531,4447,1449,6573,1519,5824,508,2893,1358,1078,697,1902,872,687,1471,1783,405,707,507,475,374,659,976,708,1055,430,553,455,618,366,965,148,400
2020-08-11,32996,9395,4013,63605,16717,2281,3586,8040,4246,10487,1253,7172,18103,135129,3738,3327,23741,37639,6314,7219,32041,9858,964,1594,9807,5229,6190,14645,5115,1344,1428,2069,2555,1936,3852,1548,4523,1474,6668,1539,5920,519,2917,1377,1095,721,1927,877,698,1507,1805,406,726,509,481,435,685,986,710,1077,433,562,462,623,369,981,189,407
2020-08-12,33198,9468,4053,64080,16871,2297,3607,8129,4309,10530,1270,7213,18217,139270,3774,3335,23972,37932,6394,7264,32340,9936,1044,1614,9929,5291,6248,14812,5149,1383,1443,2106,2574,1953,3863,1556,4551,1501,6798,1550,5968,535,2941,1382,1101,703,1963,887,709,1919,1814,408,730,513,482,448,695,992,732,1081,433,566,462,625,380,1000,193,407
2020-08-13,33428,9554,4088,64741,17038,2321,3631,8206,4391,10640,1280,7283,18329,140983,3817,3369,24162,38206,6479,7323,32574,10037,1052,1663,10035,5391,6313,14992,5234,1410,1450,2124,2584,1996,3883,1577,4644,1523,6921,1559,6040,545,2958,1393,1107,720,1983,896,720,2152,1839,410,747,518,484,456,712,998,738,1087,448,570,462,625,387,1027,469,407
2020-08-14,33694,9662,4125,65369,17177,2340,3652,8308,4483,10734,1296,7348,18466,142661,3883,3389,24300,38573,6604,7370,32860,10146,1059,1708,10122,5489,6392,15108,5289,1436,1466,2160,2618,2007,3907,1603,4720,1548,7030,1576,6125,554,2985,1398,1127,735,1998,910,736,2203,1852,419,753,524,488,459,720,1006,748,1093,449,572,462,629,398,1069,777,410
2020-08-15,34040,9735,4173,66011,17304,2369,3695,8402,4544,10840,1316,7406,18660,144406,3948,3440,24509,38900,6652,7424,33179,10228,1070,1750,10205,5587,6478,15312,5362,1475,1476,2200,2640,2018,3913,1622,4787,1581,7161,1602,6192,563,3027,1413,1154,758,2022,922,754,2236,1878,419,764,528,497,481,726,1009,754,1125,464,584,467,634,399,1092,936,411
2020-08-16,34238,9781,4223,66447,17400,2378,3727,8452,4629,10891,1334,7453,18730,145306,3971,3461,24629,39127,6689,7471,33381,10314,1077,1778,10265,5619,6511,15429,5401,1540,1486,2225,2652,2030,3923,1633,4821,1608,7247,1611,6254,569,3038,1420,1160,770,2036,929,767,2253,1879,421,773,533,503,488,743,1011,763,1142,473,591,467,635,402,1100,989,411
2020-08-17,34368,9843,4237,66826,17450,2388,3741,8482,4670,10918,1345,7490,18774,146025,3978,3484,24731,39272,6728,7492,33485,10373,1078,1799,10317,5650,6538,15506,5442,1558,1491,2255,2661,2036,3937,1643,4836,1632,7319,1611,6283,573,3045,1422,1163,776,2045,933,785,2259,1884,422,781,534,503,489,756,1012,766,1148,472,595,469,635,405,1102,1009,411
2020-08-18,34605,9891,4264,67193,17494,2394,3772,8543,4713,10977,1354,7527,18876,146989,4021,3512,24836,39458,6764,7530,33708,10424,1086,1823,10405,5698,6614,15607,5515,1586,1506,2284,2668,2111,3967,1650,4886,1639,7448,1624,6326,581,3071,1424,1170,780,2059,934,794,2292,1886,423,791,556,506,493,760,1019,772,1155,479,609,474,640,416,1110,1030,412
2020-08-19,34851,9924,4303,67534,17595,2415,3802,8608,4759,11016,1372,7560,18994,148092,4033,3538,24966,39660,6814,7568,33945,10480,1088,1834,10499,5756,6667,15723,5560,1611,1526,2317,2679,2159,3997,1666,4938,1660,7614,1640,6380,589,3095,1426,1181,786,2067,957,803,2294,1891,425,796,557,511,501,765,1023,778,1169,480,621,473,642,420,1114,1122,410
2020-08-20,35061,9997,4341,68068,17729,2435,3846,8666,4813,11095,1396,7608,19087,149161,4075,3580,25117,39884,6850,7641,34134,10551,1098,1882,10595,5852,6753,15887,5642,1628,1535,2364,2693,2180,4015,1675,5003,1679,7691,1669,6458,613,3125,1438,1194,798,2084,965,821,2299,1900,432,815,562,517,505,770,1045,782,1177,485,625,477,645,420,1125,1129,412
2020-08-21,35293,10059,4385,68542,17815,2462,3877,8761,4865,11144,1435,7651,19247,150304,4106,3609,25316,40155,6905,7673,34320,10619,1108,1908,10684,5947,6797,16015,5704,1680,1548,2396,2721,2198,4046,1687,5058,1697,7807,1689,6545,618,3158,1443,1214,812,2110,970,835,2317,1917,440,827,572,531,514,782,1049,807,1183,498,643,481,653,428,1142,1143,413
2020-08-22,35574,10123,4418,68891,17955,2493,3920,8867,4919,11201,1456,7693,19352,151213,4137,3650,25454,40385,6980,7735,34537,10681,1111,1949,10752,6004,6889,16158,5807,1704,1562,2423,2736,2220,4067,1694,5120,1715,7926,1709,6585,640,3178,1449,1238,835,2155,974,847,2323,1923,444,848,581,534,526,787,1050,822,1195,509,657,488,666,434,1146,1159,416
